ano,curso,nota_final,modalidade,situacao
2016,Administração - Bacharelado,475.91,-,Aguardando vaga
2016,Administração - Bacharelado,475.71,-,Aguardando vaga
2016,Administração - Bacharelado,474.75,-,Aguardando vaga
2016,Administração - Bacharelado,473.98,-,Aguardando vaga
2016,Administração - Bacharelado,472.17,-,Aguardando vaga
2016,Administração - Bacharelado,471.95,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,471.94,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,471.31,-,Aguardando vaga
2016,Administração - Bacharelado,471.3,-,Aguardando vaga
2016,Administração - Bacharelado,471.3,L2/LB_PPI,Matriculado
2016,Administração - Bacharelado,470.14,-,Aguardando vaga
2016,Administração - Bacharelado,469.57,-,Aguardando vaga
2016,Administração - Bacharelado,468.87,-,Aguardando vaga
2016,Administração - Bacharelado,468.47,-,Aguardando vaga
2016,Administração - Bacharelado,468.26,-,Aguardando vaga
2016,Administração - Bacharelado,468.21,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,468.09,-,Aguardando vaga
2016,Administração - Bacharelado,467.32,-,Aguardando vaga
2016,Administração - Bacharelado,467.11,-,Aguardando vaga
2016,Administração - Bacharelado,466.63,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,466.5,-,Aguardando vaga
2016,Administração - Bacharelado,466.29,-,Aguardando vaga
2016,Administração - Bacharelado,466.01,-,Aguardando vaga
2016,Administração - Bacharelado,465.99,L2/LB_PPI,Matriculado
2016,Administração - Bacharelado,465.64,-,Aguardando vaga
2016,Administração - Bacharelado,465.52,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,465.34,-,Aguardando vaga
2016,Administração - Bacharelado,464.67,-,Aguardando vaga
2016,Administração - Bacharelado,463.84,-,Aguardando vaga
2016,Administração - Bacharelado,463.77,-,Aguardando vaga
2016,Administração - Bacharelado,463.76,-,Aguardando vaga
2016,Administração - Bacharelado,463.29,-,Aguardando vaga
2016,Administração - Bacharelado,462.64,-,Aguardando vaga
2016,Administração - Bacharelado,462.23,-,Aguardando vaga
2016,Administração - Bacharelado,461.98,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,461.69,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,460.69,-,Aguardando vaga
2016,Administração - Bacharelado,460.61,-,Aguardando vaga
2016,Administração - Bacharelado,459.83,-,Aguardando vaga
2016,Administração - Bacharelado,459.6,-,Aguardando vaga
2016,Administração - Bacharelado,459.52,-,Aguardando vaga
2016,Administração - Bacharelado,458.46,-,Aguardando vaga
2016,Administração - Bacharelado,456.82,-,Aguardando vaga
2016,Administração - Bacharelado,456.17,-,Aguardando vaga
2016,Administração - Bacharelado,456.12,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,456.06,-,Aguardando vaga
2016,Administração - Bacharelado,455.93,-,Aguardando vaga
2016,Administração - Bacharelado,455.74,-,Aguardando vaga
2016,Administração - Bacharelado,455.16,L2/LB_PPI,Matriculado
2016,Administração - Bacharelado,455.09,-,Aguardando vaga
2016,Administração - Bacharelado,455.07,-,Aguardando vaga
2016,Administração - Bacharelado,454.92,-,Aguardando vaga
2016,Administração - Bacharelado,454.11,-,Aguardando vaga
2016,Administração - Bacharelado,453.77,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,453.54,-,Aguardando vaga
2016,Administração - Bacharelado,453.16,-,Aguardando vaga
2016,Administração - Bacharelado,453.13,L4/L6/LI_PPI,Renunciante por não comparecimento (não efetuou a matrícula)
2016,Administração - Bacharelado,453.1,-,Aguardando vaga
2016,Administração - Bacharelado,452.65,-,Aguardando vaga
2016,Administração - Bacharelado,452.15,L2/LB_PPI,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,452.15,L2/LB_PPI,Renunciante por não comparecimento (não efetuou a matrícula)
2016,Administração - Bacharelado,452.03,-,Aguardando vaga
2016,Administração - Bacharelado,452.0,-,Aguardando vaga
2016,Administração - Bacharelado,451.79,-,Aguardando vaga
2016,Administração - Bacharelado,451.74,-,Aguardando vaga
2016,Administração - Bacharelado,451.72,L4/L6/LI_PPI,Renunciante por não comparecimento (não efetuou a matrícula)
2016,Administração - Bacharelado,451.59,-,Aguardando vaga
2016,Administração - Bacharelado,451.1,-,Aguardando vaga
2016,Administração - Bacharelado,450.66,-,Aguardando vaga
2016,Administração - Bacharelado,450.51,-,Aguardando vaga
2016,Administração - Bacharelado,450.19,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,449.99,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,449.12,-,Aguardando vaga
2016,Administração - Bacharelado,448.77,-,Aguardando vaga
2016,Administração - Bacharelado,448.72,-,Aguardando vaga
2016,Administração - Bacharelado,448.65,-,Aguardando vaga
2016,Administração - Bacharelado,448.48,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,448.03,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,445.37,-,Aguardando vaga
2016,Administração - Bacharelado,445.11,-,Aguardando vaga
2016,Administração - Bacharelado,443.9,-,Aguardando vaga
2016,Administração - Bacharelado,443.08,-,Aguardando vaga
2016,Administração - Bacharelado,442.51,-,Aguardando vaga
2016,Administração - Bacharelado,441.96,-,Aguardando vaga
2016,Administração - Bacharelado,441.77,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,441.46,L2/LB_PPI,Lotado em vaga
2016,Administração - Bacharelado,441.14,-,Aguardando vaga
2016,Administração - Bacharelado,440.98,-,Aguardando vaga
2016,Administração - Bacharelado,440.8,-,Aguardando vaga
2016,Administração - Bacharelado,440.13,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,439.9,-,Aguardando vaga
2016,Administração - Bacharelado,439.32,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,439.2,-,Aguardando vaga
2016,Administração - Bacharelado,438.96,-,Aguardando vaga
2016,Administração - Bacharelado,438.66,L4/L6/LI_PPI,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,438.63,-,Aguardando vaga
2016,Administração - Bacharelado,438.09,L1/LB_EP,Renunciante por não comparecimento (não efetuou a matrícula)
2016,Administração - Bacharelado,437.92,-,Aguardando vaga
2016,Administração - Bacharelado,437.58,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,436.92,-,Aguardando vaga
2016,Administração - Bacharelado,436.42,-,Aguardando vaga
2016,Administração - Bacharelado,436.23,-,Aguardando vaga
2016,Administração - Bacharelado,435.94,-,Aguardando vaga
2016,Administração - Bacharelado,435.81,-,Aguardando vaga
2016,Administração - Bacharelado,435.8,-,Aguardando vaga
2016,Administração - Bacharelado,435.6,-,Aguardando vaga
2016,Administração - Bacharelado,434.93,-,Aguardando vaga
2016,Administração - Bacharelado,434.86,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,434.85,-,Aguardando vaga
2016,Administração - Bacharelado,434.48,-,Aguardando vaga
2016,Administração - Bacharelado,433.35,-,Aguardando vaga
2016,Administração - Bacharelado,432.88,-,Aguardando vaga
2016,Administração - Bacharelado,432.64,-,Aguardando vaga
2016,Administração - Bacharelado,431.86,-,Aguardando vaga
2016,Administração - Bacharelado,431.79,-,Aguardando vaga
2016,Administração - Bacharelado,431.58,-,Aguardando vaga
2016,Administração - Bacharelado,431.53,L2/LB_PPI,Matriculado
2016,Administração - Bacharelado,431.5,-,Aguardando vaga
2016,Administração - Bacharelado,431.49,-,Aguardando vaga
2016,Administração - Bacharelado,431.45,-,Aguardando vaga
2016,Administração - Bacharelado,431.0,-,Aguardando vaga
2016,Administração - Bacharelado,430.74,-,Aguardando vaga
2016,Administração - Bacharelado,429.63,-,Aguardando vaga
2016,Administração - Bacharelado,429.23,-,Aguardando vaga
2016,Administração - Bacharelado,428.58,-,Aguardando vaga
2016,Administração - Bacharelado,427.74,-,Aguardando vaga
2016,Administração - Bacharelado,427.08,-,Aguardando vaga
2016,Administração - Bacharelado,426.3,-,Aguardando vaga
2016,Administração - Bacharelado,425.58,-,Aguardando vaga
2016,Administração - Bacharelado,425.39,-,Aguardando vaga
2016,Administração - Bacharelado,425.27,-,Aguardando vaga
2016,Administração - Bacharelado,424.4,-,Aguardando vaga
2016,Administração - Bacharelado,424.21,L4/L6/LI_PPI,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,423.45,-,Aguardando vaga
2016,Administração - Bacharelado,423.35,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,422.97,-,Aguardando vaga
2016,Administração - Bacharelado,422.85,-,Aguardando vaga
2016,Administração - Bacharelado,422.77,-,Aguardando vaga
2016,Administração - Bacharelado,421.98,-,Aguardando vaga
2016,Administração - Bacharelado,421.83,-,Aguardando vaga
2016,Administração - Bacharelado,421.21,L2/LB_PPI,Lotado em vaga
2016,Administração - Bacharelado,421.15,-,Aguardando vaga
2016,Administração - Bacharelado,421.13,-,Aguardando vaga
2016,Administração - Bacharelado,421.01,L2/LB_PPI,Matriculado
2016,Administração - Bacharelado,420.79,-,Aguardando vaga
2016,Administração - Bacharelado,420.75,-,Aguardando vaga
2016,Administração - Bacharelado,420.68,-,Aguardando vaga
2016,Administração - Bacharelado,420.29,L2/LB_PPI,Matriculado
2016,Administração - Bacharelado,420.27,-,Aguardando vaga
2016,Administração - Bacharelado,419.77,-,Aguardando vaga
2016,Administração - Bacharelado,419.72,-,Aguardando vaga
2016,Administração - Bacharelado,419.53,-,Aguardando vaga
2016,Administração - Bacharelado,419.46,-,Aguardando vaga
2016,Administração - Bacharelado,418.73,-,Aguardando vaga
2016,Administração - Bacharelado,418.56,-,Aguardando vaga
2016,Administração - Bacharelado,418.09,-,Aguardando vaga
2016,Administração - Bacharelado,416.54,-,Aguardando vaga
2016,Administração - Bacharelado,416.45,-,Aguardando vaga
2016,Administração - Bacharelado,416.4,-,Aguardando vaga
2016,Administração - Bacharelado,416.34,-,Aguardando vaga
2016,Administração - Bacharelado,415.61,-,Aguardando vaga
2016,Administração - Bacharelado,414.91,-,Aguardando vaga
2016,Administração - Bacharelado,414.76,-,Aguardando vaga
2016,Administração - Bacharelado,414.7,-,Aguardando vaga
2016,Administração - Bacharelado,414.26,-,Aguardando vaga
2016,Administração - Bacharelado,414.26,-,Aguardando vaga
2016,Administração - Bacharelado,413.89,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,413.8,-,Aguardando vaga
2016,Administração - Bacharelado,413.4,L2/LB_PPI,Matriculado
2016,Administração - Bacharelado,412.68,-,Aguardando vaga
2016,Administração - Bacharelado,412.67,-,Aguardando vaga
2016,Administração - Bacharelado,412.29,-,Aguardando vaga
2016,Administração - Bacharelado,411.59,-,Aguardando vaga
2016,Administração - Bacharelado,411.22,-,Aguardando vaga
2016,Administração - Bacharelado,411.15,-,Aguardando vaga
2016,Administração - Bacharelado,411.01,-,Aguardando vaga
2016,Administração - Bacharelado,410.93,-,Aguardando vaga
2016,Administração - Bacharelado,410.69,-,Aguardando vaga
2016,Administração - Bacharelado,408.18,-,Aguardando vaga
2016,Administração - Bacharelado,407.91,-,Aguardando vaga
2016,Administração - Bacharelado,404.37,L4/L6/LI_PPI,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,404.21,-,Aguardando vaga
2016,Administração - Bacharelado,401.93,-,Aguardando vaga
2016,Administração - Bacharelado,399.61,-,Aguardando vaga
2016,Administração - Bacharelado,391.25,-,Aguardando vaga
2016,Administração - Bacharelado,610.16,AC/A0,Matriculado
2016,Administração - Bacharelado,605.4,AC/A0,Matriculado
2016,Administração - Bacharelado,600.24,AC/A0,Matriculado
2016,Administração - Bacharelado,584.19,AC/A0,Matriculado
2016,Administração - Bacharelado,569.17,AC/A0,Matriculado
2016,Administração - Bacharelado,562.98,AC/A0,Matriculado
2016,Administração - Bacharelado,543.45,AC/A0,Matriculado
2016,Administração - Bacharelado,538.6,AC/A0,Matriculado
2016,Administração - Bacharelado,538.21,AC/A0,Matriculado
2016,Administração - Bacharelado,537.74,AC/A0,Matriculado
2016,Administração - Bacharelado,536.2,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2016,Administração - Bacharelado,535.65,AC/A0,Matriculado
2016,Administração - Bacharelado,534.09,AC/A0,Matriculado
2016,Administração - Bacharelado,530.89,AC/A0,Matriculado
2016,Administração - Bacharelado,527.22,AC/A0,Matriculado
2016,Administração - Bacharelado,525.66,AC/A0,Matriculado
2016,Administração - Bacharelado,523.3,AC/A0,Matriculado
2016,Administração - Bacharelado,522.1,AC/A0,Matriculado
2016,Administração - Bacharelado,521.64,AC/A0,Matriculado
2016,Administração - Bacharelado,518.18,AC/A0,Matriculado
2016,Administração - Bacharelado,517.91,AC/A0,Matriculado
2016,Administração - Bacharelado,517.5,AC/A0,Matriculado
2016,Administração - Bacharelado,515.92,AC/A0,Matriculado
2016,Administração - Bacharelado,513.36,AC/A0,Matriculado
2016,Administração - Bacharelado,511.07,AC/A0,Matriculado
2016,Administração - Bacharelado,509.8,AC/A0,Matriculado
2016,Administração - Bacharelado,507.63,AC/A0,Matriculado
2016,Administração - Bacharelado,503.37,AC/A0,Matriculado
2016,Administração - Bacharelado,503.31,AC/A0,Matriculado
2016,Administração - Bacharelado,503.08,AC/A0,Matriculado
2016,Administração - Bacharelado,502.94,-,Aguardando vaga
2016,Administração - Bacharelado,501.26,L3/L5/LI_EP,Matriculado
2016,Administração - Bacharelado,500.98,-,Aguardando vaga
2016,Administração - Bacharelado,498.4,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,497.68,-,Aguardando vaga
2016,Administração - Bacharelado,494.76,-,Aguardando vaga
2016,Administração - Bacharelado,494.12,-,Aguardando vaga
2016,Administração - Bacharelado,493.67,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,491.64,L3/L5/LI_EP,Matriculado
2016,Administração - Bacharelado,488.15,L3/L5/LI_EP,Matriculado
2016,Administração - Bacharelado,487.92,-,Aguardando vaga
2016,Administração - Bacharelado,486.82,L3/L5/LI_EP,Matriculado
2016,Administração - Bacharelado,484.71,-,Aguardando vaga
2016,Administração - Bacharelado,484.35,-,Aguardando vaga
2016,Administração - Bacharelado,484.27,-,Aguardando vaga
2016,Administração - Bacharelado,483.13,-,Aguardando vaga
2016,Administração - Bacharelado,480.58,-,Aguardando vaga
2016,Administração - Bacharelado,477.45,-,Aguardando vaga
2016,Administração - Bacharelado,475.53,-,Aguardando vaga
2016,Administração - Bacharelado,474.23,-,Aguardando vaga
2016,Administração - Bacharelado,471.75,-,Aguardando vaga
2016,Administração - Bacharelado,471.14,L4/L6/LI_PPI,Matriculado
2016,Administração - Bacharelado,470.77,-,Aguardando vaga
2016,Administração - Bacharelado,467.67,-,Aguardando vaga
2016,Administração - Bacharelado,467.27,L3/L5/LI_EP,Matriculado
2016,Administração - Bacharelado,467.0,-,Aguardando vaga
2016,Administração - Bacharelado,466.68,-,Aguardando vaga
2016,Administração - Bacharelado,461.77,-,Aguardando vaga
2016,Administração - Bacharelado,461.25,L3/L5/LI_EP,Matriculado
2016,Administração - Bacharelado,460.89,L3/L5/LI_EP,Matriculado
2016,Administração - Bacharelado,458.02,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,453.93,-,Aguardando vaga
2016,Administração - Bacharelado,451.43,-,Aguardando vaga
2016,Administração - Bacharelado,450.72,-,Aguardando vaga
2016,Administração - Bacharelado,450.68,-,Aguardando vaga
2016,Administração - Bacharelado,450.0,L1/LB_EP,Matriculado
2016,Administração - Bacharelado,448.87,-,Aguardando vaga
